code	name	description	lo_type	parent_lo_code	concept_codes
ULO-INDEFINITE-ITERATION	Understand Indefinite Iteration (Hiểu về Vòng lặp Không xác định)	Người học có khả năng giải thích và áp dụng khái niệm lặp lại một khối hành động miễn là một điều kiện cụ thể vẫn còn đúng, mà không biết trước số lần lặp.	UNIVERSAL	NULL	WHILE_LOOP, ITERATION_LOOPS
ULO-INHERITANCE	Understand Inheritance (Hiểu về Kế thừa)	Người học có khả năng giải thích nguyên tắc kế thừa trong lập trình hướng đối tượng, trong đó một lớp con có thể kế thừa và mở rộng các thuộc tính và hành vi của một lớp cha.	UNIVERSAL	NULL	INHERITANCE_SYNTAX, INHERITANCE_POLY
ULO-ITERATIVE-DEV	Understand Iterative Development (Hiểu về Phát triển Lặp lại)	Người học có khả năng giải thích lợi ích của việc xây dựng phần mềm theo các chu kỳ ngắn, lặp đi lặp lại (iterations), cho phép thích ứng với thay đổi và nhận phản hồi sớm.	UNIVERSAL	NULL	AGILE_PRINCIPLES, DEVELOPMENT_PROCESS
ULO-KEYFRAME-ANIMATION	Understand Keyframe Animation (Hiểu về Hoạt hình Khung hình chính)	Người học có khả năng giải thích nguyên tắc tạo hoạt hình bằng cách định nghĩa các trạng thái chính (keyframe) tại các điểm thời gian khác nhau và để phần mềm nội suy chuyển động ở giữa.	UNIVERSAL	NULL	KEYFRAME_ANIMATION, UI_ANIMATION_TRANSITION
ULO-LOCAL-NOTIFICATIONS	Understand Local Notifications (Hiểu về Thông báo Cục bộ)	Người học có khả năng giải thích quy trình một ứng dụng có thể lập lịch để hệ điều hành hiển thị một thông báo cho người dùng tại một thời điểm trong tương lai, ngay cả khi ứng dụng không chạy.	UNIVERSAL	NULL	LOCAL_NOTIFICATION_API, NOTIFICATION_SERVICES
ULO-LOGIC-ERRORS	Identify and Resolve Logical Errors (Nhận biết và Giải quyết Lỗi Logic)	Người học có khả năng phân biệt lỗi logic (chương trình chạy nhưng cho kết quả sai) với các loại lỗi khác và sử dụng các kỹ thuật gỡ lỗi để tìm ra nguyên nhân.	UNIVERSAL	NULL	LOGIC_ERRORS, DEBUGGING_TECH
ULO-LOGICAL-REASONING	Perform Logical Reasoning (Thực hiện Suy luận Logic)	Người học có khả năng xây dựng và đánh giá các biểu thức logic phức hợp bằng cách sử dụng các toán tử so sánh và logic để đưa ra các quyết định trong chương trình.	UNIVERSAL	NULL	COMPARISON_LOGICAL_OPS, CONDITIONAL_LOGIC
ULO-MAP-ANNOTATIONS	Understand Map Annotations (Hiểu về Chú thích Bản đồ)	Người học có khả năng giải thích và áp dụng các kỹ thuật để hiển thị các điểm đánh dấu (pins, markers) hoặc các giao diện tùy chỉnh tại các tọa độ địa lý cụ thể trên bản đồ.	UNIVERSAL	NULL	MAP_ANNOTATIONS, GEOSPATIAL_SERVICES
ULO-MAP-INTEGRATION	Understand Map Integration (Hiểu về Tích hợp Bản đồ)	Người học có khả năng giải thích và triển khai việc tích hợp một thành phần bản đồ tương tác vào ứng dụng, bao gồm việc hiển thị một vùng địa lý cụ thể.	UNIVERSAL	NULL	MAP_INTEGRATION, GEOSPATIAL_SERVICES
ULO-MEDIA-PICKER-API	Understand Secure Media Picking (Hiểu về Việc chọn Media An toàn)	Người học có khả năng giải thích và sử dụng các API của hệ thống cho phép người dùng chọn media (ảnh, video) từ thư viện của họ mà không cần cấp cho ứng dụng quyền truy cập toàn bộ.	UNIVERSAL	NULL	MEDIA_PICKER_API, MEDIA_SERVICES
ULO-MULTIFACTOR-AUTH	Understand Multi-Factor Authentication (Hiểu về Xác thực Đa yếu tố)	Người học có khả năng giải thích nguyên tắc của Xác thực Đa yếu tố (MFA) như một phương pháp tăng cường bảo mật bằng cách yêu cầu nhiều hơn một bằng chứng xác minh danh tính.	UNIVERSAL	NULL	TWO_FACTOR_AUTH, DEVICE_PROTECTION
ULO-MULTIWAY-BRANCHING	Understand Multi-Way Branching (Hiểu về Rẽ nhánh Đa hướng)	Người học có khả năng giải thích và áp dụng các cấu trúc cho phép chương trình lựa chọn thực thi một trong nhiều khối mã dựa trên giá trị của một biến hoặc biểu thức.	UNIVERSAL	NULL	SWITCH_CASE, CONDITIONAL_LOGIC
ULO-NETWORK-RESOLUTION	Understand Network Name Resolution (Hiểu về Phân giải Tên miền Mạng)	Người học có khả năng giải thích quá trình Hệ thống Tên miền (DNS) chuyển đổi một tên miền mà con người có thể đọc (ví dụ: google.com) thành một địa chỉ IP mà máy tính có thể sử dụng.	UNIVERSAL	NULL	DNS_LOOKUP, APP_PROTOCOLS
ULO-NON-BLOCKING	Understand Non-Blocking Operations (Hiểu về Thao tác Không chặn)	Người học có khả năng giải thích tầm quan trọng của việc thực hiện các tác vụ tốn thời gian (như I/O mạng) một cách bất đồng bộ để giữ cho ứng dụng có tính phản hồi.	UNIVERSAL	NULL	ASYNCHRONOUS_PROG, EVENT_HANDLERS
ULO-OBJECT-INSTANTIATION	Understand Object Instantiation (Hiểu về Khởi tạo Đối tượng)	Người học có khả năng giải thích quá trình tạo ra một thực thể (instance/object) cụ thể trong bộ nhớ từ một khuôn mẫu (class/struct) và vai trò của hàm khởi tạo.	UNIVERSAL	NULL	OBJECT_INSTANTIATION, CLASSES_OBJECTS
ULO-OBJECT-PROPERTIES	Understand Object Properties (Hiểu về Thuộc tính Đối tượng)	Người học có khả năng giải thích rằng các đối tượng lưu trữ trạng thái của chúng trong các thuộc tính (properties) và có thể truy cập, sửa đổi các thuộc tính đó.	UNIVERSAL	NULL	OBJECT_PROPERTIES, CLASSES_OBJECTS
ULO-ORM	Understand Object-Relational Mapping (Hiểu về Ánh xạ Đối tượng-Quan hệ)	Người học có khả năng giải thích vai trò của một ORM trong việc trừu tượng hóa tương tác với cơ sở dữ liệu quan hệ, cho phép lập trình viên làm việc với các đối tượng thay vì viết các câu lệnh SQL thô.	UNIVERSAL	NULL	CORE_DATA_ORM, STRUCTURED_ONDEVICE_DB
ULO-PASSWORD-STRENGTH	Understand Password Strength (Hiểu về Độ mạnh Mật khẩu)	Người học có khả năng giải thích các yếu tố góp phần tạo nên một mật khẩu mạnh (độ dài, sự phức tạp, tính duy nhất) và tại sao chúng quan trọng cho việc bảo mật.	UNIVERSAL	NULL	PASSWORD_STRENGTH, DEVICE_PROTECTION
ULO-POLYMORPHISM	Understand Polymorphism (Hiểu về Tính Đa hình)	Người học có khả năng giải thích cách các đối tượng của các lớp con khác nhau có thể được xử lý thông qua một giao diện chung của lớp cha, và mỗi đối tượng sẽ thực thi hành vi cụ thể của riêng nó.	UNIVERSAL	NULL	METHOD_OVERRIDING, INHERITANCE_POLY
ULO-PROCEDURAL-ABSTRACTION	Understand Procedural Abstraction (Hiểu Trừu tượng hóa Thủ tục)	Người học có khả năng đóng gói một chuỗi các hành động vào một thủ tục (hàm/phương thức) có tên, có thể nhận đầu vào và tạo ra đầu ra, để có thể tái sử dụng.	UNIVERSAL	NULL	FUNC_SYNTAX, FUNCTIONS_PROCEDURES
ULO-REFERENCE-TYPES	Understand Reference Types (Hiểu về Kiểu Tham chiếu)	Người học có khả năng giải thích sự khác biệt cơ bản giữa kiểu giá trị (sao chép khi gán) và kiểu tham chiếu (chia sẻ cùng một thực thể trong bộ nhớ khi gán).	UNIVERSAL	NULL	REFERENCE_TYPE_DECLARATION, VARIABLES_DATA_TYPES
ULO-REMOTE-DATA	Understand Remote Data Fetching (Hiểu về Lấy dữ liệu từ xa)	Người học có khả năng giải thích và triển khai quy trình hoàn chỉnh để yêu cầu, nhận và xử lý dữ liệu từ một dịch vụ từ xa qua mạng.	UNIVERSAL	NULL	API_INTEGRATION, ASYNCHRONOUS_PROG
ULO-REST-PRINCIPLES	Understand REST Architectural Principles (Hiểu các Nguyên tắc Kiến trúc REST)	Người học có khả năng giải thích các nguyên tắc chính của kiến trúc REST (Representational State Transfer), chẳng hạn như client-server, stateless, và sử dụng các phương thức HTTP tiêu chuẩn.	UNIVERSAL	NULL	REST_PRINCIPLES, API_DESIGN
ULO-RUNTIME-ERRORS	Understand Runtime Errors (Hiểu về Lỗi Runtime)	Người học có khả năng giải thích lỗi runtime là các lỗi xảy ra trong quá trình chương trình đang chạy, thường do các tình huống không lường trước được, và có thể gây ra crash.	UNIVERSAL	NULL	RUNTIME_ERRORS, DEBUGGING_TECH
ULO-SECURE-COMMUNICATION	Understand Secure Communication (Hiểu về Giao tiếp An toàn)	Người học có khả năng giải thích tầm quan trọng của việc mã hóa dữ liệu khi truyền tải qua mạng để ngăn chặn việc nghe lén và giả mạo.	UNIVERSAL	NULL	ENCRYPTION_PROTOCOLS, NETWORK_SECURITY
ULO-SHARED-STATE	Understand Shared State Management (Hiểu về Quản lý Trạng thái Chung)	Người học có khả năng giải thích các kỹ thuật để nhiều thành phần giao diện không liên quan trực tiếp có thể cùng quan sát và phản ứng lại với một nguồn dữ liệu chung.	UNIVERSAL	NULL	SHARED_OBSERVABLE_STATE, STATE_MANAGEMENT
ULO-SIMPLE-PERSISTENCE	Understand Simple Key-Value Persistence (Hiểu Lưu trữ Key-Value Đơn giản)	Người học có khả năng giải thích và sử dụng một cơ chế lưu trữ bền vững đơn giản dựa trên các cặp khóa-giá trị để lưu các cài đặt hoặc dữ liệu nhỏ của ứng dụng.	UNIVERSAL	NULL	KEY_VALUE_PERSISTENCE, USER_PREFERENCES_STORAGE
ULO-SYNTAX-ERRORS	Understand Syntax Errors (Hiểu về Lỗi Cú pháp)	Người học có khả năng giải thích lỗi cú pháp là các lỗi vi phạm quy tắc ngữ pháp của ngôn ngữ lập trình và thường được phát hiện bởi trình biên dịch trước khi chạy.	UNIVERSAL	NULL	SYNTAX_ERRORS, DEBUGGING_TECH
ULO-SYSTEMATIC-TROUBLESHOOTING	Apply a Systematic Troubleshooting Methodology (Áp dụng Phương pháp Gỡ rối có Hệ thống)	Người học có khả năng áp dụng một quy trình có cấu trúc (xác định, cô lập, giả thuyết, kiểm tra) để chẩn đoán và giải quyết các sự cố trong một hệ thống.	UNIVERSAL	NULL	SYSTEMATIC_TROUBLESHOOTING, DEBUGGING_TECH
ULO-TAP-GESTURE	Understand Tap Gestures (Hiểu về Cử chỉ Chạm)	Người học có khả năng giải thích và triển khai việc phát hiện các cử chỉ chạm (một hoặc nhiều lần) của người dùng trên một thành phần giao diện.	UNIVERSAL	NULL	TAP_GESTURE, GESTURE_HANDLING
ULO-TCP-HANDSHAKE	Understand Connection-Oriented Protocols (Hiểu về Giao thức Hướng kết nối)	Người học có khả năng giải thích quy trình thiết lập, duy trì và kết thúc một kết nối đáng tin cậy giữa hai điểm cuối trên mạng.	UNIVERSAL	NULL	TCP_HANDSHAKE, TRANSPORT_PROTOCOLS
ULO-TWO-WAY-BINDING	Understand Two-Way Data Binding (Hiểu về Liên kết Dữ liệu Hai chiều)	Người học có khả năng giải thích mô hình trong đó một thành phần giao diện người dùng và một biến trạng thái trong code được đồng bộ hóa với nhau, thay đổi ở một nơi sẽ tự động cập nhật nơi còn lại.	UNIVERSAL	NULL	TWO_WAY_BINDING, DATA_BINDING
ULO-UI-ARCHITECTURE	Understand UI Architecture Patterns (Hiểu các Mẫu Kiến trúc UI)	Người học có khả năng giải thích tầm quan trọng của việc tách biệt các mối quan tâm (separation of concerns) trong một ứng dụng có giao diện người dùng và mô tả vai trò của các thành phần trong các mẫu kiến trúc phổ biến.	UNIVERSAL	NULL	MVVM_PATTERN, UI_ARCH_PATTERNS
ULO-UI-COMPOSITION	Understand UI Composition (Hiểu về Bố cục Giao diện)	Người học có khả năng giải thích và áp dụng các nguyên tắc bố cục để sắp xếp và kết hợp các thành phần giao diện một cách có chủ đích, tạo ra một giao diện người dùng có cấu trúc và dễ hiểu.	UNIVERSAL	NULL	COMPOSITION_PRINCIPLES, LAYOUT_COMPOSITION
ULO-UNIT-TESTING	Understand Unit Testing (Hiểu về Kiểm thử Đơn vị)	Người học có khả năng giải thích mục đích của kiểm thử đơn vị là để xác minh tính đúng đắn của các thành phần mã nguồn nhỏ nhất (hàm, phương thức) một cách độc lập.	UNIVERSAL	NULL	UNIT_TESTING, TESTING_DEBUGGING
ULO-USABILITY-HEURISTICS	Apply Usability Heuristics (Áp dụng các Nguyên tắc Đánh giá Khả dụng)	Người học có khả năng đánh giá một giao diện người dùng dựa trên các nguyên tắc (heuristics) đã được công nhận để xác định các vấn đề tiềm ẩn về tính khả dụng.	UNIVERSAL	NULL	UI_UX_HEURISTICS, UI_UX_PROCESS
ULO-USABILITY-TESTING	Understand Usability Testing (Hiểu về Kiểm thử Tính khả dụng)	Người học có khả năng giải thích quy trình quan sát người dùng thực sự tương tác với một sản phẩm để xác định các vấn đề về trải nghiệm và tính dễ sử dụng.	UNIVERSAL	NULL	USABILITY_TESTING, UI_UX_PROCESS
ULO-USER-PERSONAS	Understand User Personas (Hiểu về Chân dung Người dùng)	Người học có khả năng giải thích vai trò của việc tạo ra các hồ sơ người dùng hư cấu (personas) dựa trên nghiên cứu để xây dựng sự đồng cảm và định hướng các quyết định thiết kế.	UNIVERSAL	NULL	USER_PERSONAS, UI_UX_PROCESS
ULO-VAR-CONSTANTS	Understand Variables and Constants (Hiểu về Biến và Hằng)	Người học có khả năng phân biệt sự khác nhau giữa biến (dữ liệu có thể thay đổi) và hằng số (dữ liệu không thể thay đổi) và biết khi nào nên sử dụng mỗi loại.	UNIVERSAL	NULL	VAR_CONSTANTS, VARIABLES_DATA_TYPES
ULO-VERSION-CONTROL	Understand Version Control (Hiểu về Quản lý Phiên bản)	Người học có khả năng giải thích tầm quan trọng của hệ thống quản lý phiên bản trong việc theo dõi các thay đổi, cộng tác và quản lý lịch sử của một dự án phần mềm.	UNIVERSAL	NULL	VERSION_CONTROL_WORKFLOW, VERSION_CONTROL
ULO-VIEW-LIFECYCLE	Understand View Lifecycle (Hiểu về Vòng đời của View)	Người học có khả năng giải thích rằng các thành phần giao diện có một vòng đời (từ khi được tạo, xuất hiện, đến khi biến mất) và có thể thực hiện các hành động tại các giai đoạn khác nhau của vòng đời đó.	UNIVERSAL	NULL	VIEW_LIFECYCLE, UI_STATE_LIFECYCLE
ULO-VIEW-STATE	Understand View State (Hiểu về Trạng thái Giao diện)	Người học có khả năng giải thích khái niệm trạng thái (state) trong ngữ cảnh giao diện người dùng—dữ liệu mà khi thay đổi sẽ khiến giao diện phải được cập nhật.	UNIVERSAL	NULL	LOCAL_VIEW_STATE, STATE_MANAGEMENT
ULO-VIEW-TRANSITIONS	Understand View Transitions (Hiểu về Hiệu ứng Chuyển tiếp của View)	Người học có khả năng giải thích và áp dụng các hiệu ứng để kiểm soát cách một thành phần giao diện xuất hiện hoặc biến mất khỏi cấu trúc giao diện một cách mượt mà.	UNIVERSAL	NULL	VIEW_TRANSITIONS, UI_ANIMATION
ULO-VIRTUALIZATION	Understand Virtualization (Hiểu về Ảo hóa)	Người học có khả năng giải thích khái niệm ảo hóa là việc tạo ra một phiên bản ảo của một tài nguyên tính toán (như phần cứng, hệ điều hành) để chạy các môi trường biệt lập trên một máy vật lý duy nhất.	UNIVERSAL	NULL	VIRTUALIZATION, OS_CONCEPTS
ULO-VISUAL-DESIGN-PRINCIPLES	Apply Visual Design Principles (Áp dụng các Nguyên tắc Thiết kế Trực quan)	Người học có khả năng áp dụng các nguyên tắc cơ bản về thiết kế trực quan như màu sắc, bố cục và chữ viết để tạo ra các giao diện người dùng thẩm mỹ và hiệu quả.	UNIVERSAL	NULL	COLOR_THEORY, COMPOSITION_PRINCIPLES, GRAPHIC_DESIGN_PRINCIPLES
ULO-WIDGETKIT-INTEGRATION	Understand Widget Integration (Hiểu về Tích hợp Widget)	Người học có khả năng giải thích cách một widget hoạt động như một phần mở rộng của ứng dụng chính, hiển thị thông tin có liên quan trên màn hình Home của người dùng.	UNIVERSAL	NULL	WIDGETKIT_INTEGRATION, APP_EXTENSION_MODEL
ULO-WIREFRAMING	Understand Wireframing (Hiểu về Tạo khung sườn)	Người học có khả năng giải thích vai trò của wireframe như một bản phác thảo cấu trúc, có độ chi tiết thấp, tập trung vào bố cục và luồng chức năng của một giao diện.	UNIVERSAL	NULL	WIREFRAMING, UI_UX_PROCESS
CIO-WIREFRAME-CREATE	Create a low-fidelity wireframe (Tạo một wireframe có độ chi tiết thấp)	Người học có khả năng phác thảo bố cục cơ bản của một màn hình ứng dụng, xác định vị trí của các thành phần chính mà không cần quan tâm đến chi tiết về màu sắc hay font chữ.	CONCEPTUAL_IMPL	ULO-WIREFRAMING	WIREFRAMING
CIO-WIDGET-CONFIGURABLE	Implement a configurable widget (Triển khai widget có thể cấu hình)	Người học có khả năng định nghĩa các tham số mà người dùng có thể tùy chỉnh cho widget và cung cấp dữ liệu phù hợp với các tùy chọn đó.	CONCEPTUAL_IMPL	ULO-WIDGETKIT-INTEGRATION	WIDGETKIT_INTEGRATION
CIO-WIDGET-STATIC-TIMELINE	Implement a static widget timeline (Triển khai timeline cho widget tĩnh)	Người học có khả năng cung cấp một lịch trình (timeline) các mục dữ liệu (entries) để hệ thống hiển thị widget tại các thời điểm khác nhau.	CONCEPTUAL_IMPL	ULO-WIDGETKIT-INTEGRATION	WIDGETKIT_INTEGRATION
CIO-COLOR-APPLICATION	Apply Color Theory in UI (Áp dụng Lý thuyết Màu sắc trong UI)	Người học có khả năng sử dụng màu sắc (màu nền, màu chữ) một cách có chủ đích để tạo sự phân cấp, nhấn mạnh và cải thiện tính dễ đọc của giao diện.	CONCEPTUAL_IMPL	ULO-VISUAL-DESIGN-PRINCIPLES	COLOR_THEORY
CIO-VIRTUALIZATION-SIMULATOR	Use a simulator for development (Sử dụng trình giả lập để phát triển)	Người học có khả năng sử dụng một trình giả lập (simulator) để chạy và kiểm thử ứng dụng của họ trong một môi trường phần mềm mô phỏng một thiết bị cụ thể.	CONCEPTUAL_IMPL	ULO-VIRTUALIZATION	VIRTUALIZATION
CIO-TRANSITION-APPLY	Apply a transition effect to a view (Áp dụng hiệu ứng chuyển tiếp cho một View)	Người học có khả năng gắn một hiệu ứng chuyển tiếp (như mờ dần, trượt) vào một View sẽ được thêm vào hoặc xóa đi khỏi màn hình một cách có điều kiện.	CONCEPTUAL_IMPL	ULO-VIEW-TRANSITIONS	VIEW_TRANSITIONS
CIO-TRANSITION-ASYMMETRIC	Apply asymmetric transitions (Áp dụng hiệu ứng chuyển tiếp bất đối xứng)	Người học có khả năng chỉ định các hiệu ứng khác nhau cho việc một View xuất hiện (insertion) và biến mất (removal).	CONCEPTUAL_IMPL	ULO-VIEW-TRANSITIONS	VIEW_TRANSITIONS
