code	name	description	lo_type	parent_lo_code	concept_codes
SIO-JS-IF-ELSE-SWITCH	Branch Execution with if-else and switch Statements	Người học có khả năng phân nhánh thực thi với if-else và switch.	SPECIFIC_IMPL	CIO-CONDITIONAL-LOOP-PATTERNS	CONTROL_FLOW_ITERATION
SIO-JS-FOR-WHILE-LOOPS	Iterate Collections with for and while Loops	Người học có khả năng lặp qua danh sách bằng vòng lặp for và while.	SPECIFIC_IMPL	CIO-CONDITIONAL-LOOP-PATTERNS	CONTROL_FLOW_ITERATION
SIO-JS-BREAK-CONTINUE	Control Loop Termination with break and continue	Người học có khả năng dừng hoặc bỏ qua bước lặp bằng break và continue.	SPECIFIC_IMPL	CIO-CONDITIONAL-LOOP-PATTERNS	CONTROL_FLOW_ITERATION
ULO-FUNCTIONS-CLOSURES	Master First-Class Functions and Lexical Closures	Người học có khả năng làm chủ hàm bậc cao và đóng gói biến với Closure.	UNIVERSAL		FUNCTIONS_CLOSURE_PATTERNS
CIO-CLOSURE-DATA-PRIVACY	Encapsulate Private State with Lexical Closures	Người học có khả năng bảo vệ dữ liệu riêng tư bằng Closure.	CONCEPTUAL_IMPL	ULO-FUNCTIONS-CLOSURES	FUNCTIONS_CLOSURE_PATTERNS
SIO-JS-ARROW-FUNCTION-SYNTAX	Define Anonymous Functions with Arrow Syntax	Người học có khả năng viết hàm nặc danh bằng cú pháp Arrow Function () => {}.	SPECIFIC_IMPL	CIO-CLOSURE-DATA-PRIVACY	FUNCTIONS_CLOSURE_PATTERNS
SIO-JS-LEXICAL-CLOSURE-SCOPE	Encapsulate State with Lexical Closures	Người học có khả năng tạo biến riêng tư bằng cơ chế Lexical Closure.	SPECIFIC_IMPL	CIO-CLOSURE-DATA-PRIVACY	FUNCTIONS_CLOSURE_PATTERNS
SIO-JS-HIGHER-ORDER-FUNCTIONS	Pass Functions as First-Class Arguments	Người học có khả năng truyền hàm làm tham số cho các Higher-Order Functions.	SPECIFIC_IMPL	CIO-CLOSURE-DATA-PRIVACY	FUNCTIONS_CLOSURE_PATTERNS
ULO-OBJECTS-PROTOTYPES	Master Object Structures and Prototype Inheritance	Người học có khả năng làm chủ đối tượng và kế thừa chuỗi prototype.	UNIVERSAL		OBJECTS_PROTOTYPE_CHAIN
CIO-PROTOTYPAL-INHERITANCE-GRAPH	Build Prototype Inheritance Chains	Người học có khả năng kế thừa phương thức qua prototype.	CONCEPTUAL_IMPL	ULO-OBJECTS-PROTOTYPES	OBJECTS_PROTOTYPE_CHAIN
SIO-JS-OBJECT-LITERAL-METHODS	Manipulate Object Keys and Values with Object Methods	Người học có khả năng thao tác trên key/value đối tượng bằng Object.keys và Object.values.	SPECIFIC_IMPL	CIO-PROTOTYPAL-INHERITANCE-GRAPH	OBJECTS_PROTOTYPE_CHAIN
SIO-JS-PROTOTYPE-CHAIN-LOOKUP	Traverse Prototype Chain Properties	Người học có khả năng truy vết thuộc tính kế thừa qua chuỗi prototype.	SPECIFIC_IMPL	CIO-PROTOTYPAL-INHERITANCE-GRAPH	OBJECTS_PROTOTYPE_CHAIN
SIO-JS-OBJECT-CREATE-INHERIT	Delegate Properties with Object.create()	Người học có khả năng tạo đối tượng kế thừa trực tiếp bằng Object.create().	SPECIFIC_IMPL	CIO-PROTOTYPAL-INHERITANCE-GRAPH	OBJECTS_PROTOTYPE_CHAIN
ULO-CLASSES-OOP-JS	Master Class Syntax and Object-Oriented Abstraction	Người học có khả năng áp dụng lập trình hướng đối tượng với cú pháp class.	UNIVERSAL		CLASS_SYNTAX_ENCAPSULATION
CIO-CLASS-INHERITANCE-PATTERNS	Implement Class Inheritance and Constructors	Người học có khả năng xây dựng lớp kế thừa và đóng gói constructor.	CONCEPTUAL_IMPL	ULO-CLASSES-OOP-JS	CLASS_SYNTAX_ENCAPSULATION
SIO-JS-CLASS-CONSTRUCTOR-SETUP	Define Classes with Constructors and Methods	Người học có khả năng khai báo class ES6 với constructor và phương thức.	SPECIFIC_IMPL	CIO-CLASS-INHERITANCE-PATTERNS	CLASS_SYNTAX_ENCAPSULATION
SIO-JS-CLASS-EXTENDS-SUPER	Inherit Parent Behaviors with extends and super	Người học có khả năng kế thừa lớp cha bằng từ khóa extends và super().	SPECIFIC_IMPL	CIO-CLASS-INHERITANCE-PATTERNS	CLASS_SYNTAX_ENCAPSULATION
SIO-JS-STATIC-GETTER-SETTER	Define Static Methods and Getter/Setter Accessors	Người học có khả năng tạo phương thức static và cặp hàm getter/setter.	SPECIFIC_IMPL	CIO-CLASS-INHERITANCE-PATTERNS	CLASS_SYNTAX_ENCAPSULATION
ULO-ARRAYS-COLLECTIONS	Master Array Processing and Functional Iterators	Người học có khả năng làm chủ các thao tác biến đổi mảng dữ liệu.	UNIVERSAL		ARRAY_COLLECTION_PROCESSING
CIO-FUNCTIONAL-ARRAY-PIPELINES	Chain Functional Array Transformation Methods	Người học có khả năng chuỗi các hàm map, filter, reduce để xử lý dữ liệu.	CONCEPTUAL_IMPL	ULO-ARRAYS-COLLECTIONS	ARRAY_COLLECTION_PROCESSING
SIO-JS-MAP-FILTER-REDUCE	Transform Array Elements with map, filter and reduce	Người học có khả năng biến đổi và lọc dữ liệu mảng bằng map(), filter(), reduce().	SPECIFIC_IMPL	CIO-FUNCTIONAL-ARRAY-PIPELINES	ARRAY_COLLECTION_PROCESSING
SIO-JS-ARRAY-MUTATION-METHODS	Mutate and Slice Arrays with splice and slice	Người học có khả năng cắt và thay đổi phần tử mảng bằng slice() và splice().	SPECIFIC_IMPL	CIO-FUNCTIONAL-ARRAY-PIPELINES	ARRAY_COLLECTION_PROCESSING
SIO-JS-SET-MAP-DATA-STRUCTURES	Store Unique Elements in Set and Key-Value Map	Người học có khả năng lưu trữ dữ liệu độc nhất bằng Set và Map.	SPECIFIC_IMPL	CIO-FUNCTIONAL-ARRAY-PIPELINES	ARRAY_COLLECTION_PROCESSING
ULO-ASYNC-CALLBACKS-PROMISES	Master Asynchronous Callbacks and Promise Lifecycles	Người học có khả năng làm chủ lập trình bất đồng bộ với Promise.	UNIVERSAL		ASYNC_CALLBACKS_PROMISES
CIO-PROMISE-CHAINING-COMPOSITION	Compose Async Operations via Promise Chaining	Người học có khả năng chuỗi các tác vụ bất đồng bộ bằng Promise.then().	CONCEPTUAL_IMPL	ULO-ASYNC-CALLBACKS-PROMISES	ASYNC_CALLBACKS_PROMISES
SIO-JS-ERROR-FIRST-CALLBACKS	Handle Async Callbacks with Error-First Convention	Người học có khả năng viết hàm callback bất đồng bộ chuẩn error-first.	SPECIFIC_IMPL	CIO-PROMISE-CHAINING-COMPOSITION	ASYNC_CALLBACKS_PROMISES
SIO-JS-PROMISE-CONSTRUCTOR-THEN	Create and Resolve Promises with .then() and .catch()	Người học có khả năng khởi tạo Promise và lắng nghe kết quả bằng .then() và .catch().	SPECIFIC_IMPL	CIO-PROMISE-CHAINING-COMPOSITION	ASYNC_CALLBACKS_PROMISES
SIO-JS-PROMISE-ALL-RACE-SETTLED	Execute Parallel Promises with Promise.all and Promise.allSettled	Người học có khả năng chạy song song nhiều Promise bằng Promise.all() và Promise.allSettled().	SPECIFIC_IMPL	CIO-PROMISE-CHAINING-COMPOSITION	ASYNC_CALLBACKS_PROMISES
ULO-ASYNC-AWAIT-SYNTAX	Master Async/Await Syntax and Exception Isolation	Người học có khả năng viết mã bất đồng bộ phẳng bằng async/await.	UNIVERSAL		ASYNC_AWAIT_ERROR_HANDLING
CIO-ASYNC-EXCEPTION-BOUNDARY	Isolate Async Exceptions with try-catch Blocks	Người học có khả năng khoanh vùng lỗi bất đồng bộ trong khối try/catch.	CONCEPTUAL_IMPL	ULO-ASYNC-AWAIT-SYNTAX	ASYNC_AWAIT_ERROR_HANDLING
SIO-JS-ASYNC-AWAIT-KEYWORDS	Write Clean Async Functions with async and await	Người học có khả năng khai báo hàm async def và await các tác vụ bất đồng bộ.	SPECIFIC_IMPL	CIO-ASYNC-EXCEPTION-BOUNDARY	ASYNC_AWAIT_ERROR_HANDLING
SIO-JS-TRY-CATCH-ASYNC-ERRORS	Catch Async Errors via try-catch Blocks	Người học có khả năng bọc các câu lệnh await trong khối try/catch để xử lý ngoại lệ.	SPECIFIC_IMPL	CIO-ASYNC-EXCEPTION-BOUNDARY	ASYNC_AWAIT_ERROR_HANDLING
SIO-JS-TOP-LEVEL-AWAIT-MODULES	Execute Top-Level await in ES Modules	Người học có khả năng thực thi lệnh await ở cấp toàn cục trong ES Modules.	SPECIFIC_IMPL	CIO-ASYNC-EXCEPTION-BOUNDARY	ASYNC_AWAIT_ERROR_HANDLING
ULO-DOM-MANIPULATION-EVENTS	Master DOM Tree Manipulation and Event Propagation	Người học có khả năng thao tác trên cây DOM và quản lý sự kiện.	UNIVERSAL		DOM_EVENTS_PROPAGATION
CIO-EVENT-DELEGATION-PATTERNS	Implement Event Delegation on Dynamic DOM Nodes	Người học có khả năng lắng nghe sự kiện tối ưu theo cơ chế Event Delegation.	CONCEPTUAL_IMPL	ULO-DOM-MANIPULATION-EVENTS	DOM_EVENTS_PROPAGATION
SIO-JS-DOM-QUERY-CREATE-MUTATE	Query and Mutate DOM Elements with querySelector	Người học có khả năng truy vấn và thay đổi node DOM bằng querySelector và createElement.	SPECIFIC_IMPL	CIO-EVENT-DELEGATION-PATTERNS	DOM_EVENTS_PROPAGATION
SIO-JS-EVENT-LISTENERS-BUBBLING	Listen to DOM Events and Control Event Bubbling	Người học có khả năng gắn sự kiện bằng addEventListener và ngăn chặn lan truyền bằng stopPropagation().	SPECIFIC_IMPL	CIO-EVENT-DELEGATION-PATTERNS	DOM_EVENTS_PROPAGATION
SIO-JS-DYNAMIC-EVENT-DELEGATION	Delegate Events to Parent Containers	Người học có khả năng lắng nghe sự kiện cho nhiều node con qua container cha bằng Event Delegation.	SPECIFIC_IMPL	CIO-EVENT-DELEGATION-PATTERNS	DOM_EVENTS_PROPAGATION
ULO-BROWSER-WEB-APIS	Master Browser Native APIs and Client Storage	Người học có khả năng sử dụng các API trình duyệt native và bộ lưu trữ client.	UNIVERSAL		BROWSER_STORAGE_WEB_APIS
CIO-CLIENT-DATA-PERSISTENCE	Persist User Data with Web Storage APIs	Người học có khả năng lưu trữ dữ liệu người dùng phía client.	CONCEPTUAL_IMPL	ULO-BROWSER-WEB-APIS	BROWSER_STORAGE_WEB_APIS
SIO-JS-FETCH-API-HTTP-REQUESTS	Send HTTP Requests with Fetch API	Người học có khả năng gửi request HTTP bất đồng bộ bằng Fetch API native.	SPECIFIC_IMPL	CIO-CLIENT-DATA-PERSISTENCE	BROWSER_STORAGE_WEB_APIS
SIO-JS-LOCALSTORAGE-SESSIONSTORAGE	Persist Key-Value Pairs in LocalStorage and SessionStorage	Người học có khả năng lưu và đọc dữ liệu từ LocalStorage và SessionStorage.	SPECIFIC_IMPL	CIO-CLIENT-DATA-PERSISTENCE	BROWSER_STORAGE_WEB_APIS
SIO-JS-BROWSER-COOKIES-MANIPULATION	Read and Set Browser Cookies	Người học có khả năng đọc và ghi giá trị cookie trên trình duyệt.	SPECIFIC_IMPL	CIO-CLIENT-DATA-PERSISTENCE	BROWSER_STORAGE_WEB_APIS
ULO-ES6-MODERN-FEATURES	Master Modern ES6+ Syntax and Expression Operators	Người học có khả năng sử dụng các cú pháp JavaScript hiện đại ES6+.	UNIVERSAL		ES6_DESTRUCTURING_SPREAD
CIO-DATA-UNPACKING-COMPOSITION	Unpack Data Structures via Destructuring and Spread Operators	Người học có khả năng trích xuất và sao chép đối tượng bằng destructuring và spread.	CONCEPTUAL_IMPL	ULO-ES6-MODERN-FEATURES	ES6_DESTRUCTURING_SPREAD
SIO-JS-ARRAY-OBJECT-DESTRUCTURING	Unpack Objects and Arrays with Destructuring	Người học có khả năng trích xuất thuộc tính đối tượng và mảng bằng cú pháp destructuring.	SPECIFIC_IMPL	CIO-DATA-UNPACKING-COMPOSITION	ES6_DESTRUCTURING_SPREAD
SIO-JS-SPREAD-REST-OPERATORS	Clone and Merge Collections via Spread Operator ...	Người học có khả năng sao chép và hợp nhất mảng/đối tượng bằng toán tử spread (...).	SPECIFIC_IMPL	CIO-DATA-UNPACKING-COMPOSITION	ES6_DESTRUCTURING_SPREAD
SIO-JS-TEMPLATE-LITERALS-EMBED	Interpolate Dynamic Expressions with Template Literals	Người học có khả năng tạo chuỗi nhiều dòng và nhúng biến bằng template literals (`${val}`).	SPECIFIC_IMPL	CIO-DATA-UNPACKING-COMPOSITION	ES6_DESTRUCTURING_SPREAD
ULO-ES-MODULES-PACKAGING	Master ES Modules Specification and Code Packaging	Người học có khả năng tổ chức mã nguồn theo chuẩn module ES6.	UNIVERSAL		ES_MODULES_PACKAGING
CIO-MODULAR-CODE-EXPORTS	Structure Modular Codebases with Named and Default Exports	Người học có khả năng xuất và nạp các thành phần mã nguồn qua module.	CONCEPTUAL_IMPL	ULO-ES-MODULES-PACKAGING	ES_MODULES_PACKAGING
SIO-JS-NAMED-DEFAULT-EXPORTS	Export Code Symbols with Named and Default Exports	Người học có khả năng xuất hàm và biến bằng named export và default export.	SPECIFIC_IMPL	CIO-MODULAR-CODE-EXPORTS	ES_MODULES_PACKAGING
SIO-JS-STATIC-DYNAMIC-IMPORTS	Import Modules Statically and Dynamically with import()	Người học có khả năng nạp module tĩnh hoặc nạp động theo điều kiện bằng import().	SPECIFIC_IMPL	CIO-MODULAR-CODE-EXPORTS	ES_MODULES_PACKAGING
SIO-JS-MODULE-SCOPE-ISOLATION	Isolate Scope inside ES Modules	Người học có khả năng giữ sạch phạm vi biến toàn cục bằng môi trường module cách ly.	SPECIFIC_IMPL	CIO-MODULAR-CODE-EXPORTS	ES_MODULES_PACKAGING
ULO-MEMORY-GARBAGE-COLLECTION	Master Memory Management and Garbage Collection Engine	Người học có khả năng hiểu cơ chế cấp phát bộ nhớ và tự động dọn dẹp RAM.	UNIVERSAL		MEMORY_GARBAGE_COLLECTION
CIO-MEMORY-LEAK-PREVENTION	Prevent Memory Leaks and Retained Object Graphs	Người học có khả năng phát hiện và phòng tránh rò rỉ bộ nhớ.	CONCEPTUAL_IMPL	ULO-MEMORY-GARBAGE-COLLECTION	MEMORY_GARBAGE_COLLECTION
SIO-JS-STACK-VS-HEAP-ALLOCATION	Analyze Memory Allocation in Stack and Heap	Người học có khả năng phân biệt việc lưu trữ dữ liệu thô trên Stack và đối tượng trên Heap.	SPECIFIC_IMPL	CIO-MEMORY-LEAK-PREVENTION	MEMORY_GARBAGE_COLLECTION
SIO-JS-MARK-AND-SWEEP-GC	Analyze Mark-and-Sweep Garbage Collection Algorithm	Người học có khả năng giải thích thuật toán dọn dẹp bộ nhớ Mark-and-Sweep.	SPECIFIC_IMPL	CIO-MEMORY-LEAK-PREVENTION	MEMORY_GARBAGE_COLLECTION
SIO-JS-PREVENT-UNINTENDED-CLOSURE-LEAKS	Identify and Fix Detached DOM and Closure Leaks	Người học có khả năng khắc phục các điểm rò rỉ bộ nhớ do biến closure hoặc node DOM bị tách rời.	SPECIFIC_IMPL	CIO-MEMORY-LEAK-PREVENTION	MEMORY_GARBAGE_COLLECTION
ULO-ERROR-HANDLING-DEBUGGING	Master Exception Handling and Browser Inspector Debugging	Người học có khả năng gỡ lỗi mã nguồn và kiểm soát ngoại lệ hệ thống.	UNIVERSAL		ERROR_HANDLING_INSPECTOR
CIO-STEP-DEBUGGING-EXCEPTIONS	Debug Program Execution via Breakpoints and Inspector Tools	Người học có khả năng tạm dừng và theo dõi luồng chạy bằng breakpoint.	CONCEPTUAL_IMPL	ULO-ERROR-HANDLING-DEBUGGING	ERROR_HANDLING_INSPECTOR
SIO-JS-CUSTOM-ERROR-SUBCLASS	Create Custom Exception Classes Inheriting Error	Người học có khả năng kế thừa lớp Error tạo các ngoại lệ tùy chỉnh có stack trace.	SPECIFIC_IMPL	CIO-STEP-DEBUGGING-EXCEPTIONS	ERROR_HANDLING_INSPECTOR
SIO-JS-CHROME-DEVTOOLS-BREAKPOINTS	Set Conditional Breakpoints in Chrome DevTools	Người học có khả năng gỡ lỗi từng dòng lệnh bằng breakpoint trong Chrome DevTools.	SPECIFIC_IMPL	CIO-STEP-DEBUGGING-EXCEPTIONS	ERROR_HANDLING_INSPECTOR
SIO-JS-CONSOLE-INSPECT-APIS	Format Debug Messages with console.table and console.group	Người học có khả năng định dạng thông điệp log bằng console.table(), console.time() và console.group().	SPECIFIC_IMPL	CIO-STEP-DEBUGGING-EXCEPTIONS	ERROR_HANDLING_INSPECTOR
ULO-REGULAR-EXPRESSIONS	Master Regular Expressions and Pattern Matching Engines	Người học có khả năng xử lý và khớp mẫu chuỗi bằng biểu thức chính quy RegExp.	UNIVERSAL		REGULAR_EXPRESSIONS_PATTERNS
CIO-STRING-PATTERN-PARSING	Parse and Validate String Input via RegExp Patterns	Người học có khả năng kiểm tra tính hợp lệ của chuỗi bằng regex.	CONCEPTUAL_IMPL	ULO-REGULAR-EXPRESSIONS	REGULAR_EXPRESSIONS_PATTERNS
SIO-JS-REGEXP-CONSTRUCTOR-LITERAL	Define Regular Expressions with Literals and RegExp Constructor	Người học có khả năng khai báo biểu thức chính quy dạng /pattern/flags hoặc new RegExp().	SPECIFIC_IMPL	CIO-STRING-PATTERN-PARSING	REGULAR_EXPRESSIONS_PATTERNS
SIO-JS-REGEX-MATCH-TEST-REPLACE	Test and Replace String Patterns with RegExp Methods	Người học có khả năng tìm kiếm và thay thế chuỗi bằng regex.test() và string.replace().	SPECIFIC_IMPL	CIO-STRING-PATTERN-PARSING	REGULAR_EXPRESSIONS_PATTERNS
SIO-JS-CAPTURING-GROUPS-FLAGS	Extract Substrings with Capturing Groups and Flags	Người học có khả năng trích xuất chuỗi con bằng capturing groups và các cờ g, i, m.	SPECIFIC_IMPL	CIO-STRING-PATTERN-PARSING	REGULAR_EXPRESSIONS_PATTERNS
ULO-AUTOMATED-UNIT-TESTING	Master Unit Testing Frameworks and Assertion Engines	Người học có khả năng viết bài kiểm thử tự động đánh giá mã nguồn.	UNIVERSAL		AUTOMATED_UNIT_TESTING
CIO-TEST-SUITE-ASSERTIONS	Build Automated Test Suites and Mock Dependencies	Người học có khả năng dựng kịch bản kiểm thử và giả lập hàm phụ thuộc.	CONCEPTUAL_IMPL	ULO-AUTOMATED-UNIT-TESTING	AUTOMATED_UNIT_TESTING
SIO-JS-VITEST-JEST-TEST-RUNNER	Write Unit Tests with Vitest / Jest Test Runners	Người học có khả năng viết các test case tự động bằng Vitest hoặc Jest.	SPECIFIC_IMPL	CIO-TEST-SUITE-ASSERTIONS	AUTOMATED_UNIT_TESTING
SIO-JS-ASSERTION-EXPECT-MATCHER	Assert Expected Outcomes with expect() Matchers	Người học có khả năng so sánh kết quả mong đợi bằng expect(value).toBe(expected).	SPECIFIC_IMPL	CIO-TEST-SUITE-ASSERTIONS	AUTOMATED_UNIT_TESTING
SIO-JS-MOCK-FUNCTIONS-SPY	Mock Dynamic Callbacks with vi.fn() Spies	Người học có khả năng giả lập và kiểm tra số lần gọi hàm bằng mock function.	SPECIFIC_IMPL	CIO-TEST-SUITE-ASSERTIONS	AUTOMATED_UNIT_TESTING
ULO-BUILD-TOOLS-BUNDLERS	Master Module Bundlers and Transpilation Pipelines	Người học có khả năng đóng gói và tối ưu mã nguồn cho môi trường sản phẩm.	UNIVERSAL		BUILD_TOOLS_BUNDLERS
CIO-BUILD-PIPELINE-OPTIMIZATION	Optimize Web Assets with Bundlers and Transpilers	Người học có khả năng cấu hình công cụ đóng gói mã nguồn.	CONCEPTUAL_IMPL	ULO-BUILD-TOOLS-BUNDLERS	BUILD_TOOLS_BUNDLERS
SIO-JS-VITE-DEV-BUILD-SERVER	Bundle Applications with Vite Development Server	Người học có khả năng cấu hình và chạy dev server đóng gói siêu tốc bằng Vite.	SPECIFIC_IMPL	CIO-BUILD-PIPELINE-OPTIMIZATION	BUILD_TOOLS_BUNDLERS
SIO-JS-BABEL-TRANSPILATION	Transpile ES6+ Syntax with Babel Presets	Người học có khả năng dịch ngược cú pháp JavaScript mới sang ES5 bằng Babel.	SPECIFIC_IMPL	CIO-BUILD-PIPELINE-OPTIMIZATION	BUILD_TOOLS_BUNDLERS
SIO-JS-TREE-SHAKING-BUNDLES	Eliminate Dead Code via Tree Shaking Bundlers	Người học có khả năng loại bỏ phần mã thừa không dùng đến bằng kỹ thuật Tree Shaking.	SPECIFIC_IMPL	CIO-BUILD-PIPELINE-OPTIMIZATION	BUILD_TOOLS_BUNDLERS
SIO-JS-PRIMITIVES-BIGINT-BOOLEAN-UNDEFINED	Handle undefined, bigint, boolean Primitive Types	Người học có khả năng khai báo và kiểm tra các kiểu dữ liệu thô undefined, bigint, boolean trong JavaScript.	SPECIFIC_IMPL	CIO-TYPE-COERCION-RULES	DYNAMIC_SCRIPTING_DATA_TYPES
SIO-JS-EQUALITY-SAMEVALUE-SAMEVALUEZERO	Compare Values via isLooselyEqual, isStrictlyEqual, SameValue and SameValueZero	Người học có khả năng phân biệt toán tử isLooselyEqual (==), isStrictlyEqual (===), Object.is SameValue và SameValueZero.	SPECIFIC_IMPL	CIO-TYPE-COERCION-RULES	DYNAMIC_SCRIPTING_DATA_TYPES
SIO-JS-RECURSION-CALL-STACK	Execute Recursive Functions and Call Stack Management	Người học có khả năng viết các hàm đệ quy (Recursion) và kiểm soát bộ nhớ call stack.	SPECIFIC_IMPL	CIO-CLOSURE-DATA-PRIVACY	FUNCTIONS_CLOSURE_PATTERNS
SIO-JS-THIS-EXPLICIT-BINDING-ALONE	Bind this Context using call, apply, bind or using it alone	Người học có khả năng làm chủ từ khóa this, gọi hàm đơn lẻ (using it alone) hoặc ràng buộc ngữ cảnh (Explicit Binding) với call, apply và bind.	SPECIFIC_IMPL	CIO-PROTOTYPAL-INHERITANCE-GRAPH	OBJECTS_PROTOTYPE_CHAIN
SIO-JS-SETTIMEOUT-SETINTERVAL-TIMERS	Schedule Task Execution with setTimeout and setInterval	Người học có khả năng lên lịch hẹn giờ chay tác vụ bằng setTimeout và setInterval.	SPECIFIC_IMPL	CIO-PROMISE-CHAINING-COMPOSITION	ASYNC_CALLBACKS_PROMISES
SIO-JS-XHR-COMMONJS-COMPAT	Send XMLHTTPRequest and Support CommonJS Modules	Người học có khả năng gửi request bằng XMLHTTPRequest và phân biệt module CommonJS với ES Modules.	SPECIFIC_IMPL	CIO-MODULAR-CODE-EXPORTS	ES_MODULES_PACKAGING
